"","timestamp_ros","timestamp_sys...Y.m.d.H.M.S..f.","latitude","longitude","depth","distance_to_ocean_floor","velX","velY","velZ","roll","pitch","yaw","navMode","acousticAltimeter","forwardStereo","battery_volts","altitudeUsed","cotsNumFound","cotsNumMaybe","missionState","errorState","storeData","storeImageData"
"12691",1740498887,2.02502e+13,18.35075177,-64.6986192,3.4997,1.06956478,0.476469943,0.413500974,-0.105049444,3.964758037,4.789730352,58.46325604,2,1.157999992,2.667617559,15.98,1.157999992,0,0,1,0,1,1
"12701",1740498888,2.02502e+13,18.35075464,-64.69861347,3.3637,1.157596003,0.692713607,0.304239273,-0.152760362,4.262495908,4.850742319,62.43813386,2,1.14199996,2.667617559,15.72,1.14199996,0,0,1,0,1,1
"12711",1740498889,2.02502e+13,18.35075648,-64.69860789,3.3197,1.195514541,0.468195796,0.13580206,-0.000973055,2.838300639,3.622293938,66.04884977,2,1.144000053,2.667617559,15.78,1.144000053,0,0,1,0,1,1
"12721",1740498890,2.02502e+13,18.35075661,-64.6986047,3.2667,1.313597886,0.487335561,0.273236226,-0.045578535,0.16431472,0.838665674,59.42546953,2,1.18900001,2.667617559,16.06,1.18900001,0,0,1,0,1,1
"12731",1740498891,2.02502e+13,18.35075866,-64.6986044,3.2407,1.341234242,0.052631685,0.31670089,-0.076089922,-14.38445867,-5.955162958,10.43294905,2,1.23300004,2.667617559,16.12,1.23300004,0,0,1,0,1,1
"12741",1740498892,2.02502e+13,18.35075959,-64.69860546,3.2537,1.2553708,-0.241562483,0.121488678,0.005021421,-5.908695457,-5.482726288,-38.82637236,2,1.264999986,2.667617559,15.84,1.264999986,0,0,1,0,1,1
"12751",1740498893,2.02502e+13,18.3507615,-64.69860961,3.3197,1.234581613,-0.865276443,0.450634766,0.067244142,-2.849535237,-5.260896606,-62.48958486,3,1.281000018,2.667617559,15.95,1.281000018,0,0,1,0,1,1
"12761",1740498894,2.02502e+13,18.35076294,-64.6986135,3.3587,1.127136976,-0.516113047,0.221683027,0.065114029,-3.814370025,-2.294019318,-66.53290803,2,1.269000053,2.593595505,15.89,1.269000053,0,0,1,0,1,1
"12771",1740498895,2.02502e+13,18.35076497,-64.69861694,3.3767,1.106788215,-0.873302593,0.3500381,0.043668902,-6.834685451,1.209871221,-68.15807017,3,1.241999984,2.373580933,15.95,1.241999984,0,0,1,0,1,1
"12781",1740498896,2.02502e+13,18.35076672,-64.69862363,3.4117,1.072521495,0,0,0.016362356,-1.784865672,3.290681091,-67.59013973,2,1.203999996,2.803423643,16.12,1.203999996,0,0,1,0,1,1
"12791",1740498897,2.02502e+13,18.35076884,-64.69862884,3.4387,1.107322744,-0.179215647,0.132885435,0.009748146,4.200166568,3.316447562,-67.81076858,2,1.174000025,2.803423643,15.95,1.174000025,0,0,1,0,1,1
"12801",1740498898,2.02502e+13,18.35077135,-64.69863285,3.3727,1.167296489,0,0,-0.065879602,4.416127408,4.989419968,-66.4575437,2,1.161999941,2.803423643,16.09,1.161999941,0,0,1,0,1,1
"12811",1740498899,2.02502e+13,18.35077032,-64.6986378,3.2537,1.23652132,-0.398040369,-0.253705263,-0.126964214,5.419898771,4.264226081,-63.68414439,2,1.164000034,2.803423643,16.12,1.164000034,0,0,1,0,1,1
"12821",1740498900,2.02502e+13,18.35077338,-64.698644,3.1747,1.246773539,-0.822477749,0.447713902,-0.088155598,7.653651466,4.006332133,-61.43845936,3,1.179999948,2.803423643,16.03,1.179999948,0,0,1,0,1,1
"12831",1740498901,2.02502e+13,18.35077357,-64.69864717,3.0907,1.283353257,-0.215853628,-0.166300825,-0.033774938,7.582723341,2.918337251,-58.46302298,2,1.213000059,2.803423643,15.84,1.213000059,0,0,1,0,1,1
"12841",1740498902,2.02502e+13,18.35077659,-64.69865229,3.0867,1.314073565,-0.798607114,0.519849689,-0.050978315,6.413248969,1.199529777,-56.93808708,3,1.248000026,2.803423643,16.14,1.248000026,0,0,1,0,1,1
"12851",1740498903,2.02502e+13,18.35077829,-64.69865688,3.0907,1.307792008,-0.790664559,0.532411213,0.056724216,3.745355634,-0.324161054,-56.0448073,3,1.261000037,2.730566263,16.12,1.261000037,0,0,1,0,1,1
"12861",1740498904,2.02502e+13,18.350783,-64.69866438,3.0737,1.307792008,-0.789603437,0.519536776,0.003413047,3.044500281,-0.271479146,-56.6562324,3,1.25999999,2.608702898,16.12,1.25999999,0,0,1,0,1,1
"12871",1740498905,2.02502e+13,18.35078507,-64.69866803,3.1177,1.186166874,-0.814593659,0.40046429,0.00919382,3.30101325,1.196193228,-56.33744003,2,1.251000047,2.749604225,15.81,1.251000047,0,0,1,0,1,1
"12881",1740498906,2.02502e+13,18.35078705,-64.69867131,3.1437,1.19310145,0,-2.38e-14,0.062542724,3.359480971,0.100514247,-55.59562658,2,1.238999963,2.729273796,15.86,1.238999963,0,0,1,0,1,1
"12891",1740498907,2.02502e+13,18.35079138,-64.69867795,3.0647,1.19310145,-0.774920037,0.538692747,-0.081229761,1.884965545,0.761805955,-55.19457139,3,1.222000003,2.832979202,16,1.222000003,0,0,1,0,1,1
"12901",1740498908,2.02502e+13,18.35079425,-64.69868273,3.0557,1.134678652,-0.766479749,0.558023331,-0.004824648,1.842693276,0.786221969,-53.94412723,3,1.184999943,2.810534954,16,1.184999943,0,0,1,0,1,1
"12911",1740498909,2.02502e+13,18.35079431,-64.69868405,3.0167,1.046139226,-0.311238482,-0.319555339,-0.04621544,5.017873266,0.908231496,-54.42437166,2,1.151000023,2.639329672,16.03,1.151000023,0,0,1,0,1,1
"12921",1740498910,2.02502e+13,18.35079727,-64.6986884,2.9857,1.046139226,-0.763649938,0.548887207,-0.039093515,3.260913622,2.095008025,-54.29264459,3,1.121000051,2.696318388,16.23,1.121000051,0,0,1,0,1,1
"12931",1740498911,2.02502e+13,18.35080225,-64.6986956,2.9677,1.046139226,-0.753371311,0.563066704,-0.038997412,4.431701953,4.301986369,-53.22572768,3,1.095999956,2.824990988,15.7,1.095999956,0,0,1,0,1,1
"12941",1740498912,2.02502e+13,18.35080677,-64.69870188,2.8847,1.014286436,-0.350616945,0.216077365,-0.090821844,5.926446271,1.967637117,-50.86607406,2,1.065000057,2.775471449,15.95,1.065000057,0,0,1,0,1,1
"12951",1740498913,2.02502e+13,18.35080999,-64.69870495,2.8097,1.024297734,-0.734278445,0.61780405,-0.063822913,6.242755006,1.944190564,-49.92357592,3,1.047000051,2.796869516,16.09,1.047000051,0,0,1,0,1,1
"12961",1740498914,2.02502e+13,18.35081603,-64.69871407,2.7577,1.031017373,-0.712710578,0.257697479,-0.050513804,7.128799906,1.650324985,-49.44977919,2,1.031000018,2.554315567,15.78,1.031000018,0,0,1,0,1,1
"12971",1740498915,2.02502e+13,18.35081944,-64.69871817,2.7307,1.031017373,-0.719450526,0.636627149,-0.015572915,6.527929593,3.587373729,-48.495055,3,0.991999984,1.332259774,15.89,0.991999984,0,0,1,0,1,1
"12981",1740498916,2.02502e+13,18.35082096,-64.69872008,2.5907,1.031017373,0.627920013,-0.642771253,-0.103371857,7.674346946,4.928165956,-44.33040031,3,0.958000004,0.548412025,15.84,0.958000004,0,0,1,0,1,1
"12991",1740498917,2.02502e+13,18.35081936,-64.69871967,2.4367,0.924622474,0.573308385,-0.685417479,-0.15478889,-3.365503065,9.759197195,-39.91036475,3,0.861999989,0.591862977,15.95,0.861999989,0,0,1,0,1,1
"13001",1740498918,2.02502e+13,18.3508138,-64.69871517,2.5247,0.924622474,-0.145904089,0.201221064,0.097154265,1.229514745,8.413326721,-35.9456366,3,0.782999992,0.705972672,15.86,0.782999992,0,0,1,0,1,1
"13011",1740498919,2.02502e+13,18.35081691,-64.69871743,2.5417,0.924622474,-0.2684215,0.412342506,-0.012689448,-1.357530892,14.32595637,-33.06282445,3,0.746999979,1.419888139,16.17,0.746999979,0,0,1,0,1,1
"13021",1740498920,2.02502e+13,18.35081797,-64.69871865,2.2867,0.790441052,-0.12028333,0.183155309,-0.257825448,0.597011414,11.27680515,-28.59993627,2,0.712000012,1.376774669,15.98,0.712000012,0,0,1,0,1,1
"13031",1740498921,2.02502e+13,18.35082318,-64.69872199,1.9707,0.765625903,-0.526801464,0.848112907,-0.248801369,4.339506319,4.275674763,-31.84630586,3,0.667999983,0.858485043,16,0.667999983,0,0,1,0,1,1
"13041",1740498922,2.02502e+13,18.3508197,-64.69871957,1.7777,0.765625903,0.496523741,-0.746336342,-0.196959477,0.82865907,6.759342888,-33.63509889,3,0.592999995,0.396464258,16.2,0.592999995,0,0,1,0,1,1
"13051",1740498923,2.02502e+13,18.35081289,-64.698715,1.6677,0.765625903,0.468251703,-0.767979395,-0.131177492,-2.950561455,2.8037864,-31.37147093,3,0.58099997,0.570141971,16.12,0.58099997,0,0,1,0,1,1
"13061",1740498924,2.02502e+13,18.35081384,-64.69871552,1.7067,0.765625903,-0.240047955,0.435843157,0.076689617,0.687980068,5.48787668,-28.84452543,3,0.595000029,1.07630372,16.2,0.595000029,0,0,1,0,1,1
"13071",1740498925,2.02502e+13,18.35081738,-64.69871722,1.5757,0.827039133,-0.030619268,0.08934316,-0.188180667,0.103328259,4.415586115,-21.44985264,2,0.625,0.969048262,16.2,0.625,0,0,1,0,1,1
"13081",1740498926,2.02502e+13,18.35081935,-64.69871863,1.3077,0.907681509,-0.273080727,0.321544799,-0.223794383,2.1319568,4.473159508,-23.89946671,2,0.65200001,1.133445621,16.12,0.65200001,0,0,1,0,1,1
"13091",1740498927,2.02502e+13,18.35082496,-64.69872143,1.1007,0.907681509,-0.432022807,0.886349121,-0.249896062,4.487250193,6.571801195,-25.98546187,3,0.653999984,2.579693556,15.98,0.653999984,0,0,1,0,1,1
"13101",1740498928,2.02502e+13,18.35083242,-64.69872563,0.8987,0.907681509,-0.244574616,0.432356656,-0.178974657,6.126386044,1.328088924,-29.49589349,3,0.676999986,2.710328817,15.89,0.676999986,0,0,1,0,1,1
"13111",1740498929,2.02502e+13,18.35083514,-64.69872725,0.7937,0.907681509,0,0,-0.08879202,2.033564688,2.52198486,-28.53218077,3,0.760999978,2.373764992,16.17,0.713,0,0,1,0,1,1
"13121",1740498930,2.02502e+13,18.35083718,-64.6987294,0.6307,1.720013941,-0.329746063,0.236322285,-0.163271967,4.243620247,-1.309714321,-35.82028892,2,0.825999975,2.411611557,16.06,1.720013941,0,0,1,0,1,1
"13131",1740498931,2.02502e+13,18.35084035,-64.69873311,0.7447,1.638735912,-0.483912134,0.479604992,0.12925752,2.23551894,-19.35430075,-43.72881069,2,0.875999987,1.354442239,15.92,1.638735912,0,0,1,0,1,1
"13141",1740498932,2.02502e+13,18.35084337,-64.69873633,1.1097,1.591114012,0.658846318,-0.56256196,0.391543283,1.329065215,-19.71055329,-49.5073577,3,0.910000026,0.405229956,16,1.591114012,0,0,1,0,1,1
"13151",1740498933,2.02502e+13,18.35083841,-64.69872972,1.1627,1.591114012,0.672962733,-0.590421559,0.030377339,5.111475065,-8.905118447,-48.73803224,3,1.399999976,0.661510348,16.09,1.591114012,0,0,1,0,1,1
"13161",1740498934,2.02502e+13,18.35083499,-64.69872613,1.0787,1.591114012,0,0,-0.085183205,4.45781036,-2.605158665,-38.59885868,3,1.470000029,0.368715286,15.86,1.591114012,0,0,1,0,1,1
"13171",1740498935,2.02502e+13,18.35083499,-64.69872613,0.9997,1.591114012,0,0,-0.127771505,1.134808162,0.295251708,-31.95431168,3,1.557999969,0.483402193,16.17,1.591114012,0,0,1,0,1,1
"13181",1740498936,2.02502e+13,18.35083496,-64.69872615,0.7847,0.847480374,-0.005990717,-0.010273028,-0.198136912,1.926779551,1.141962254,-29.0949749,2,1.034999967,0.45566839,16.2,0.847480374,0,0,1,0,1,1
"13191",1740498937,2.02502e+13,18.35083635,-64.69872728,0.4637,1.019947641,-0.163329556,0.140126194,-0.311146441,2.932798047,3.466029612,-31.69757843,2,1.078999996,0.472558796,16.23,1.019947641,0,0,1,0,1,1
"13201",1740498938,2.02502e+13,18.35083622,-64.69872808,0.2707,1.166114541,-0.075506179,-0.155541885,-0.234791323,4.596403486,-8.647067831,-38.72969783,2,1.23300004,0.377278239,16.2,1.166114541,0,0,1,0,1,1
"13211",1740498939,2.02502e+13,18.35083646,-64.69872927,0.1647,1.216422094,-0.807922054,0.480539688,-0.104601863,6.615181449,-8.885666061,-59.25648634,3,0.884000003,0.8578192,15.89,1.216422094,0,0,1,0,1,1
"13221",1740498940,2.02502e+13,18.35083958,-64.69873682,0.3317,1.459027443,-0.173137301,0.015387405,0.181318619,4.247819961,-29.89042114,-63.2687458,2,0.989000022,0.389069498,15.86,0.989000022,0,0,1,0,1,1
"13231",1740498941,2.02502e+13,18.35084131,-64.6987397,0.4767,1.49935899,-0.601218314,0.329865873,0.134560418,-1.1337704,-56.77744993,-61.24810191,3,1.118999958,0.531098843,15.78,1.118999958,0,0,1,0,1,1
"13241",1740498942,2.02502e+13,18.35084368,-64.69874495,0.5037,1.49935899,-0.566703956,0.281591863,0.089462392,-1.94948076,-55.19754465,-63.57751144,3,1.25999999,0.937298357,16.03,1.25999999,0,0,1,0,1,1
"13251",1740498943,2.02502e+13,18.35084429,-64.69874702,0.5557,0.996751315,-0.00812338,-0.013219407,0.036673195,-9.458751581,-33.34598924,-53.28047849,2,1.378000021,0.465646535,15.92,1.378000021,0,0,1,0,1,1
"13261",1740498944,2.02502e+13,18.35084461,-64.69874699,0.6127,1.111313271,0,0,0.059719578,-2.478421898,-15.8727301,-34.86831047,3,1.498000026,0.458798736,16.14,1.111313271,0,0,1,0,1,1
"13271",1740498945,2.02502e+13,18.35084449,-64.69874682,0.5077,3.459289429,0,0,-0.105167442,7.049039489,-7.215824231,-23.70396613,3,1.659000039,0.33768478,16.17,3.459289429,0,0,1,0,1,1
"13281",1740498946,2.02502e+13,18.35084469,-64.69874683,0.2527,1.377741517,-5.66e-15,0,-0.295312234,-1.302641871,-4.311028688,-28.71419855,2,1.873999953,0.371641874,16.17,1.377741517,0,0,1,0,1,1
"13291",1740498947,2.02502e+13,18.35084912,-64.69875005,0.0327,1.377741517,-0.615766694,0.786253437,-0.230366309,5.423821862,2.126379308,-38.06684139,3,2.032999992,1.086711168,16.03,1.377741517,0,0,1,0,1,1
"13301",1740498948,2.02502e+13,18.35085231,-64.69875333,0.0157,0.75511178,0,-2.91e-14,-0.021460409,5.158281088,-3.984720126,-65.66364321,2,2.246999979,0.981825888,16.28,0.75511178,0,0,1,0,1,1
"13311",1740498949,2.02502e+13,18.3508549,-64.69876038,0.2267,0.75511178,-0.714658752,0.334684121,0.219037431,9.828026744,-28.13449669,-64.9057105,3,2.401000023,0.688670456,16,0.75511178,0,0,1,0,1,1
"13321",1740498950,2.02502e+13,18.35085642,-64.69876375,0.4507,0.75511178,0,0,0.241463073,-8.162032873,-27.49935718,-62.73648964,3,0.693000019,0.447230667,16.14,0.75511178,0,0,1,0,1,1
"13331",1740498951,2.02502e+13,18.35085642,-64.69876375,0.3887,0.75511178,0,0,-0.096771921,-7.620826419,11.44364795,-53.023602,3,0.698000014,1.18347764,16.17,0.75511178,0,0,1,0,1,1
"13341",1740498952,2.02502e+13,18.35085642,-64.69876375,0.1867,0.75511178,0,0,-0.208501866,-0.47097709,9.793819437,-53.31137163,3,0.828999996,0.643847167,16.17,0.75511178,0,0,1,0,1,1
"13351",1740498953,2.02502e+13,18.35086076,-64.69877007,0.0507,0.75511178,-0.718651241,0.590855635,-0.17310804,-9.959897253,-11.23138438,-50.57389913,3,0.901000023,0.552690506,16.2,0.75511178,0,0,1,0,1,1
"13361",1740498954,2.02502e+13,18.35086756,-64.69877538,0.1257,0.75511178,-0.383848527,0.902061908,0.081210554,-1.664892716,-9.649943158,-23.05090023,3,0.963,0.444733858,15.78,0.75511178,0,0,1,0,1,1
"13371",1740498955,2.02502e+13,18.35087565,-64.698779,0.2217,0.75511178,-0.483962966,0.863758994,0.097857546,-7.588067112,-8.417076497,-29.26185984,3,1.077999949,0.595861495,15.95,0.75511178,0,0,1,0,1,1
"13381",1740498956,2.02502e+13,18.35088155,-64.69878329,0.1557,0.75511178,-0.249496338,0.475595464,-0.095260793,3.087784486,-79.00533864,-27.68141497,3,1.14199996,0.566779435,15.39,0.75511178,0,0,1,0,1,1
"13391",1740498957,2.02502e+13,18.35088351,-64.69878397,0.0507,0.75511178,0.390512992,-0.069134544,-0.078410969,-4.555860322,-111.123338,-79.96067915,3,1.273000002,0.641704261,15.33,0.75511178,0,0,1,0,1,1
"13401",1740498958,2.02502e+13,18.3508817,-64.69877872,0.0287,0.75511178,0.746505259,-0.610219432,-0.021896438,10.09813521,-175.7126215,-50.73625634,3,1.465999961,0.513297319,15.25,0.75511178,0,0,1,0,1,1
"13411",1740498959,2.02502e+13,18.35095617,-64.6991005,0.0247,0.75511178,0,1.00212912,-0.034943791,-38.09388766,-162.6018911,-58.22881261,1,1.552000046,0.608306766,15.45,0.75511178,0,0,1,0,1,1
"13421",1740498960,2.02502e+13,18.3509655,-64.69910167,0.1077,0.75511178,0,1.041741,0.07704587,-48.16968046,-10.41959818,23.09379313,1,1.700999975,0.459582239,15.92,0.75511178,0,0,1,0,1,1
"13431",1740498961,2.02502e+13,18.35095499,-64.69909975,0.2357,0.75511178,0.01648531,0.159653965,0.185307369,-37.66289574,-29.27739095,5.895271617,3,1.840999961,0.400294125,15.95,0.75511178,0,0,1,0,1,1
"13441",1740498962,2.02502e+13,18.35095695,-64.69909902,0.1427,0.75511178,0.172197156,0.350492031,-0.11431898,3.964196254,-1.842487943,26.16495123,3,2.003999949,0.455649972,16.14,0.75511178,0,0,1,0,1,1
"13451",1740498963,2.02502e+13,18.35096081,-64.69909479,0.1077,0.75511178,0.742730398,0.353498061,-0.022113161,14.97448135,-12.15646468,64.54819177,3,2.154999971,0.366035014,16.17,0.75511178,0,0,1,0,1,1
"13461",1740498964,2.02502e+13,18.35096147,-64.69908578,0.0327,0.75511178,0.988039187,-0.000725744,-0.033088012,-9.765063476,-13.20474626,90.0421176,3,2.391000032,0.447027624,15.95,0.75511178,0,0,1,0,1,1
"13471",1740498965,2.02502e+13,18.3509565,-64.699088,0.1607,1.693103373,0.586680888,0.206487868,0.133249927,34.23133234,-8.584414483,40.99088395,1,2.558000088,0.546626389,15.72,1.693103373,0,0,1,0,1,1
"13481",1740498966,2.02502e+13,18.3509569,-64.69908781,0.2487,1.693103373,0,0,0.05042305,0.72549799,-10.9602437,11.6054527,3,2.717000008,0.427226931,16.06,1.693103373,0,0,1,0,1,1
"13491",1740498967,2.02502e+13,18.3509569,-64.69908781,0.2177,1.693103373,0,0,-0.03200465,-7.531667659,-6.344287939,23.3024871,3,3.127000093,0.392868847,16.12,1.693103373,0,0,1,0,1,1
"13501",1740498968,2.02502e+13,18.35095809,-64.69908598,0.1737,1.693103373,0.708147099,0.415564047,-0.041437442,-16.10295025,0.36939141,59.5942065,3,3.051000118,0.740864098,16.17,1.693103373,0,0,1,0,1,1
"13511",1740498969,2.02502e+13,18.35096025,-64.69907736,0.2217,1.693103373,0.974314081,0.109100212,0.119551065,10.95013331,-9.825593488,83.61086834,3,3.125999928,0.546298027,15.78,1.693103373,0,0,1,0,1,1
"13521",1740498970,2.02502e+13,18.35096034,-64.69907547,0.1427,1.693103373,0.99542427,0.067186772,-0.116738744,4.34329366,-2.468602857,86.13867359,3,3.299000025,0.860724688,16.17,1.693103373,0,0,1,0,1,1
"13531",1740498971,2.02502e+13,18.35096149,-64.69906616,0.0377,1.693103373,0.963093347,0.20689141,-0.114392909,-9.55374247,-4.244388643,77.87602282,3,3.559000015,0.663354099,15.72,1.693103373,0,0,1,0,1,1
"13541",1740498972,2.02502e+13,18.35096397,-64.69905786,0.2487,1.693103373,0.95434645,0.077633094,0.21075314,-37.27382412,-15.80043935,85.34943846,3,4.244999886,0.905286968,15.89,1.693103373,0,0,1,0,1,1
"13551",1740498973,2.02502e+13,18.35096365,-64.6990551,0.1737,1.693103373,0,0,-0.012717731,-16.26048178,-4.885642464,134.2974876,3,4.359000206,0.359923899,16.14,1.693103373,0,0,1,0,1,1
"13561",1740498974,2.02502e+13,18.35095955,-64.69905136,0.0907,1.693103373,0.445628863,-0.48725286,-0.085725721,-9.388127399,-21.16895288,137.5548196,3,4.31099987,0.341299683,16.14,1.693103373,0,0,1,0,1,1
"13571",1740498975,2.02502e+13,18.35095586,-64.69904746,0.2437,1.693103373,0,0,0.155894455,1.81643247,-35.4404675,126.0666715,3,4.669000149,0.610539913,16.06,1.693103373,0,0,1,0,1,1
"13581",1740498976,2.02502e+13,18.35095586,-64.69904746,0.1867,1.693103373,0,0,-0.062909818,35.68500885,-11.60907092,129.7345527,3,4.933000088,0.322713017,16.17,1.693103373,0,0,1,0,1,1
"13591",1740498977,2.02502e+13,18.35095305,-64.69904308,0.0687,1.693103373,0.752061679,-0.407012931,-0.159064517,26.47546023,-4.910837333,118.4221264,3,4.68599987,0.684409261,15.92,1.693103373,0,0,1,0,1,1
"13601",1740498978,2.02502e+13,18.35095101,-64.69903854,0.2487,1.693103373,0,0,0.225260474,8.28999139,-13.86993606,119.5466091,3,4.736000061,0.684409261,16.12,1.693103373,0,0,1,0,1,1
"13611",1740498979,2.02502e+13,18.35095101,-64.69903854,0.2437,1.693103373,0,0,-0.010007686,-17.94471654,-15.50035147,122.2615215,3,4.875999928,0.478244781,16.06,1.693103373,0,0,1,0,1,1
"13621",1740498980,2.02502e+13,18.35095101,-64.69903854,0.1557,1.693103373,0,0,-0.100544903,-11.54934602,-3.205669538,114.2006284,3,4.824999809,0.589617372,16.2,1.693103373,0,0,1,0,1,1
"13631",1740498981,2.02502e+13,18.35094854,-64.69903013,0.0197,1.693103373,0.94969158,-0.180227833,-0.105317639,-8.389735239,-6.935093964,100.7455668,3,5.290999889,0.538485229,15.95,1.693103373,0,0,1,0,1,1
"13641",1740498982,2.02502e+13,18.35094798,-64.6990211,0.0727,1.693103373,0.924060273,-0.05378876,0.05887165,-21.70515708,-30.89629663,93.33141262,3,4.994999886,0.514216959,15.92,1.693103373,0,0,1,0,1,1
"13651",1740498983,2.02502e+13,18.35096833,-64.699069,0.1337,0.722541234,0,0.08436816,0.148871922,-4.45618819,-18.16307093,157.8888179,1,5.058000088,0.413122624,16.09,0.722541234,0,0,1,0,1,1
"13661",1740498984,2.02502e+13,18.3509675,-64.699076,0.0507,0.722541234,0,0.03961188,-0.086984918,0.39792072,-9.740175112,159.6090862,1,5.843999863,0.436779141,16.14,0.722541234,0,0,1,0,1,1
"13671",1740498985,2.02502e+13,18.35096883,-64.69907667,0.1517,0.722541234,0.119061405,-0.101400882,0.064493858,-0.430319947,-7.968053724,119.884521,1,4.763999939,0.558124304,16.14,0.722541234,0,0,1,0,1,1
"13681",1740498986,2.02502e+13,18.35097038,-64.69907509,0.2617,0.722541234,0,0,0.144638115,6.277522816,-20.78571766,99.57252321,3,5.104000092,0.606309831,15.67,0.722541234,0,0,1,0,1,1
"13691",1740498987,2.02502e+13,18.35096956,-64.69907052,0.1337,0.722541234,0.972926632,-0.171389081,-0.109911016,-1.902024376,-6.359984146,99.99066104,3,5.355999947,0.384152293,16.06,0.722541234,0,0,1,0,1,1
"13701",1740498988,2.02502e+13,18.35096886,-64.69906118,0.1077,0.722541234,0.97190687,-0.04993521,-0.036428081,-12.00565832,-19.75441166,92.94122369,3,5.767000198,0.566140473,15.84,0.722541234,0,0,1,0,1,1
"13711",1740498989,2.02502e+13,18.35096865,-64.69905232,0.1167,0.722541234,0.902687238,-0.12340879,-0.003405199,-17.24839387,-33.6833529,97.78483358,3,6.156000137,0.493414193,16.14,0.722541234,0,0,1,0,1,1
"13721",1740498990,2.02502e+13,18.35096464,-64.69904746,0.2617,0.722541234,0.20858315,-0.436896129,0.140862997,-1.375763982,-8.405544572,154.4792912,3,6.636000156,0.557780504,15.92,0.722541234,0,0,1,0,1,1
